task,protocol,subset,seed,direction,target,metric,value
LLE,binary-system,all,1,,endpoints,success_fraction,1.0
LLE,binary-system,all,1,,endpoints,failure_penalized_set_distance,0.09699466914315927
LLE,binary-system,all,1,,endpoints,observed_coverage_at_0.02,0.15169660678642716
LLE,binary-system,all,1,,endpoints,matched_endpoint_r2_successful_only,0.8569062455735512
LLE,binary-system,all,1,,endpoints,matched_endpoint_mae_successful_only,0.08508488194058517
LLE,binary-system,all,1,,endpoints,matched_endpoint_rmse_successful_only,0.12972929149458176
LLE,binary-system,all,1,,endpoints,max_equilibrium_rms,2.7817793295985524e-15
LLE,binary-system,all,1,,endpoints,min_grid_tpd,-1.9984014443252818e-15
LLE,binary-system,all,1,,endpoints,r2_target_met,0.0
LLE,binary-system,binary,1,,endpoints,conditions,501
LLE,binary-system,binary,1,,endpoints,successful_conditions,501
LLE,binary-system,binary,1,,endpoints,success_fraction,1.0
LLE,binary-system,binary,1,,endpoints,failure_penalized_set_distance,0.09699466914315927
LLE,binary-system,binary,1,,endpoints,observed_coverage_at_0.02,0.15169660678642716
LLE,binary-system,binary,1,,endpoints,matched_endpoint_r2_successful_only,0.8569062455735512
LLE,binary-system,binary,1,,endpoints,matched_endpoint_mae_successful_only,0.08508488194058517
LLE,binary-system,binary,1,,endpoints,matched_endpoint_rmse_successful_only,0.12972929149458176
LLE,binary-system,binary,1,,endpoints,max_equilibrium_rms,2.7817793295985524e-15
LLE,binary-system,binary,1,,endpoints,min_grid_tpd,-1.9984014443252818e-15
LLE,binary-system,binary,1,,endpoints,r2_target_met,0.0
LLE,binary-system,all,2,,endpoints,conditions,458
LLE,binary-system,all,2,,endpoints,successful_conditions,458
LLE,binary-system,all,2,,endpoints,success_fraction,1.0
LLE,binary-system,all,2,,endpoints,failure_penalized_set_distance,0.12054077930313646
LLE,binary-system,all,2,,endpoints,observed_coverage_at_0.02,0.1146288209606987
LLE,binary-system,all,2,,endpoints,matched_endpoint_r2_successful_only,0.7843968134152124
LLE,binary-system,all,2,,endpoints,matched_endpoint_mae_successful_only,0.09885870959363971
LLE,binary-system,all,2,,endpoints,matched_endpoint_rmse_successful_only,0.16175827901562412
LLE,binary-system,all,2,,endpoints,max_equilibrium_rms,1.3506802507702588e-15
LLE,binary-system,all,2,,endpoints,min_grid_tpd,-1.6445178552260131e-15
LLE,binary-system,all,2,,endpoints,r2_target_met,0.0
LLE,binary-system,binary,2,,endpoints,conditions,458
LLE,binary-system,binary,2,,endpoints,successful_conditions,458
LLE,binary-system,binary,2,,endpoints,success_fraction,1.0
LLE,binary-system,binary,2,,endpoints,failure_penalized_set_distance,0.12054077930313646
LLE,binary-system,binary,2,,endpoints,observed_coverage_at_0.02,0.1146288209606987
LLE,binary-system,binary,2,,endpoints,matched_endpoint_r2_successful_only,0.7843968134152124
LLE,binary-system,binary,2,,endpoints,matched_endpoint_mae_successful_only,0.09885870959363971
LLE,binary-system,binary,2,,endpoints,matched_endpoint_rmse_successful_only,0.16175827901562412
LLE,binary-system,binary,2,,endpoints,max_equilibrium_rms,1.3506802507702588e-15
LLE,binary-system,binary,2,,endpoints,min_grid_tpd,-1.6445178552260131e-15
LLE,binary-system,binary,2,,endpoints,r2_target_met,0.0
LLE,binary-system,all,3,,endpoints,conditions,483
LLE,binary-system,all,3,,endpoints,successful_conditions,483
LLE,binary-system,all,3,,endpoints,success_fraction,1.0
LLE,binary-system,all,3,,endpoints,failure_penalized_set_distance,0.09326821429603419
LLE,binary-system,all,3,,endpoints,observed_coverage_at_0.02,0.09730848861283643
LLE,binary-system,all,3,,endpoints,matched_endpoint_r2_successful_only,0.9027858534088549
LLE,binary-system,all,3,,endpoints,matched_endpoint_mae_successful_only,0.08138212328494723
LLE,binary-system,all,3,,endpoints,matched_endpoint_rmse_successful_only,0.10965522275941267
LLE,binary-system,all,3,,endpoints,max_equilibrium_rms,1.8184904395076483e-15
LLE,binary-system,all,3,,endpoints,min_grid_tpd,-1.0824674490095276e-15
LLE,binary-system,all,3,,endpoints,r2_target_met,0.0
LLE,binary-system,binary,3,,endpoints,conditions,483
LLE,binary-system,binary,3,,endpoints,successful_conditions,483
LLE,binary-system,binary,3,,endpoints,success_fraction,1.0
LLE,binary-system,binary,3,,endpoints,failure_penalized_set_distance,0.09326821429603419
LLE,binary-system,binary,3,,endpoints,observed_coverage_at_0.02,0.09730848861283643
LLE,binary-system,binary,3,,endpoints,matched_endpoint_r2_successful_only,0.9027858534088549
LLE,binary-system,binary,3,,endpoints,matched_endpoint_mae_successful_only,0.08138212328494723
LLE,binary-system,binary,3,,endpoints,matched_endpoint_rmse_successful_only,0.10965522275941267
LLE,binary-system,binary,3,,endpoints,max_equilibrium_rms,1.8184904395076483e-15
LLE,binary-system,binary,3,,endpoints,min_grid_tpd,-1.0824674490095276e-15
LLE,binary-system,binary,3,,endpoints,r2_target_met,0.0
LLE,binary-system,all,4,,endpoints,conditions,349
LLE,binary-system,all,4,,endpoints,successful_conditions,349
LLE,binary-system,all,4,,endpoints,success_fraction,1.0
LLE,binary-system,all,4,,endpoints,failure_penalized_set_distance,0.0960973047956837
LLE,binary-system,all,4,,endpoints,observed_coverage_at_0.02,0.14326647564469913
LLE,binary-system,all,4,,endpoints,matched_endpoint_r2_successful_only,0.8165524797168863
LLE,binary-system,all,4,,endpoints,matched_endpoint_mae_successful_only,0.08826182354167643
LLE,binary-system,all,4,,endpoints,matched_endpoint_rmse_successful_only,0.14239552624918234
LLE,binary-system,all,4,,endpoints,max_equilibrium_rms,1.2769473779081616e-15
LLE,binary-system,all,4,,endpoints,min_grid_tpd,-1.1518563880486e-15
LLE,binary-system,all,4,,endpoints,r2_target_met,0.0
LLE,binary-system,binary,4,,endpoints,conditions,349
LLE,binary-system,binary,4,,endpoints,successful_conditions,349
LLE,binary-system,binary,4,,endpoints,success_fraction,1.0
LLE,binary-system,binary,4,,endpoints,failure_penalized_set_distance,0.0960973047956837
LLE,binary-system,binary,4,,endpoints,observed_coverage_at_0.02,0.14326647564469913
LLE,binary-system,binary,4,,endpoints,matched_endpoint_r2_successful_only,0.8165524797168863
LLE,binary-system,binary,4,,endpoints,matched_endpoint_mae_successful_only,0.08826182354167643
LLE,binary-system,binary,4,,endpoints,matched_endpoint_rmse_successful_only,0.14239552624918234
LLE,binary-system,binary,4,,endpoints,max_equilibrium_rms,1.2769473779081616e-15
LLE,binary-system,binary,4,,endpoints,min_grid_tpd,-1.1518563880486e-15
LLE,binary-system,binary,4,,endpoints,r2_target_met,0.0
LLE,binary-temperature-high,all,0,,endpoints,conditions,417
LLE,binary-temperature-high,all,0,,endpoints,successful_conditions,417
LLE,binary-temperature-high,all,0,,endpoints,success_fraction,1.0
LLE,binary-temperature-high,all,0,,endpoints,failure_penalized_set_distance,0.04992585219052648
LLE,binary-temperature-high,all,0,,endpoints,observed_coverage_at_0.02,0.2014388489208633
LLE,binary-temperature-high,all,0,,endpoints,matched_endpoint_r2_successful_only,0.9638248680575314
LLE,binary-temperature-high,all,0,,endpoints,matched_endpoint_mae_successful_only,0.04628607555531098
LLE,binary-temperature-high,all,0,,endpoints,matched_endpoint_rmse_successful_only,0.0620111280105852
LLE,binary-temperature-high,all,0,,endpoints,max_equilibrium_rms,2.01439186873454e-14
LLE,binary-temperature-high,all,0,,endpoints,min_grid_tpd,-2.4424906541753444e-15
LLE,binary-temperature-high,all,0,,endpoints,r2_target_met,1.0
LLE,binary-temperature-high,binary,0,,endpoints,conditions,417
LLE,binary-temperature-high,binary,0,,endpoints,successful_conditions,417
LLE,binary-temperature-high,binary,0,,endpoints,success_fraction,1.0
LLE,binary-temperature-high,binary,0,,endpoints,failure_penalized_set_distance,0.04992585219052648
LLE,binary-temperature-high,binary,0,,endpoints,observed_coverage_at_0.02,0.2014388489208633
LLE,binary-temperature-high,binary,0,,endpoints,matched_endpoint_r2_successful_only,0.9638248680575314
LLE,binary-temperature-high,binary,0,,endpoints,matched_endpoint_mae_successful_only,0.04628607555531098
LLE,binary-temperature-high,binary,0,,endpoints,matched_endpoint_rmse_successful_only,0.0620111280105852
LLE,binary-temperature-high,binary,0,,endpoints,max_equilibrium_rms,2.01439186873454e-14
LLE,binary-temperature-high,binary,0,,endpoints,min_grid_tpd,-2.4424906541753444e-15
LLE,binary-temperature-high,binary,0,,endpoints,r2_target_met,1.0
LLE,binary-temperature-high,all,1,,endpoints,conditions,417
LLE,binary-temperature-high,all,1,,endpoints,successful_conditions,417
LLE,binary-temperature-high,all,1,,endpoints,success_fraction,1.0
LLE,binary-temperature-high,all,1,,endpoints,failure_penalized_set_distance,0.06368164234118463
LLE,binary-temperature-high,all,1,,endpoints,observed_coverage_at_0.02,0.2014388489208633
LLE,binary-temperature-high,all,1,,endpoints,matched_endpoint_r2_successful_only,0.9441200193731607
LLE,binary-temperature-high,all,1,,endpoints,matched_endpoint_mae_successful_only,0.05963263367286212
LLE,binary-temperature-high,all,1,,endpoints,matched_endpoint_rmse_successful_only,0.0770713015009518
LLE,binary-temperature-high,all,1,,endpoints,max_equilibrium_rms,6.10270097490282e-15
LLE,binary-temperature-high,all,1,,endpoints,min_grid_tpd,-3.1086244689504383e-15
LLE,binary-temperature-high,all,1,,endpoints,r2_target_met,0.0
LLE,binary-temperature-high,binary,1,,endpoints,conditions,417
LLE,binary-temperature-high,binary,1,,endpoints,successful_conditions,417
LLE,binary-temperature-high,binary,1,,endpoints,success_fraction,1.0
LLE,binary-temperature-high,binary,1,,endpoints,failure_penalized_set_distance,0.06368164234118463
LLE,binary-temperature-high,binary,1,,endpoints,observed_coverage_at_0.02,0.2014388489208633
LLE,binary-temperature-high,binary,1,,endpoints,matched_endpoint_r2_successful_only,0.9441200193731607
LLE,binary-temperature-high,binary,1,,endpoints,matched_endpoint_mae_successful_only,0.05963263367286212
LLE,binary-temperature-high,binary,1,,endpoints,matched_endpoint_rmse_successful_only,0.0770713015009518
LLE,binary-temperature-high,binary,1,,endpoints,max_equilibrium_rms,6.10270097490282e-15
LLE,binary-temperature-high,binary,1,,endpoints,min_grid_tpd,-3.1086244689504383e-15
LLE,binary-temperature-high,binary,1,,endpoints,r2_target_met,0.0
LLE,binary-temperature-high,all,2,,endpoints,conditions,417
LLE,binary-temperature-high,all,2,,endpoints,successful_conditions,417
LLE,binary-temperature-high,all,2,,endpoints,success_fraction,1.0
LLE,binary-temperature-high,all,2,,endpoints,failure_penalized_set_distance,0.06219071690409148
LLE,binary-temperature-high,all,2,,endpoints,observed_coverage_at_0.02,0.19904076738609114
LLE,binary-temperature-high,all,2,,endpoints,matched_endpoint_r2_successful_only,0.9461269686076808
LLE,binary-temperature-high,all,2,,endpoints,matched_endpoint_mae_successful_only,0.05779935746890075
LLE,binary-temperature-high,all,2,,endpoints,matched_endpoint_rmse_successful_only,0.07567462479567276
LLE,binary-temperature-high,all,2,,endpoints,max_equilibrium_rms,5.243830057360785e-15
LLE,binary-temperature-high,all,2,,endpoints,min_grid_tpd,-2.220446049250313e-15
LLE,binary-temperature-high,all,2,,endpoints,r2_target_met,0.0
LLE,binary-temperature-high,binary,2,,endpoints,conditions,417
LLE,binary-temperature-high,binary,2,,endpoints,successful_conditions,417
LLE,binary-temperature-high,binary,2,,endpoints,success_fraction,1.0
LLE,binary-temperature-high,binary,2,,endpoints,failure_penalized_set_distance,0.06219071690409148
LLE,binary-temperature-high,binary,2,,endpoints,observed_coverage_at_0.02,0.19904076738609114
LLE,binary-temperature-high,binary,2,,endpoints,matched_endpoint_r2_successful_only,0.9461269686076808
LLE,binary-temperature-high,binary,2,,endpoints,matched_endpoint_mae_successful_only,0.05779935746890075
LLE,binary-temperature-high,binary,2,,endpoints,matched_endpoint_rmse_successful_only,0.07567462479567276
LLE,binary-temperature-high,binary,2,,endpoints,max_equilibrium_rms,5.243830057360785e-15
LLE,binary-temperature-high,binary,2,,endpoints,min_grid_tpd,-2.220446049250313e-15
LLE,binary-temperature-high,binary,2,,endpoints,r2_target_met,0.0
LLE,binary-temperature-high,all,3,,endpoints,conditions,417
LLE,binary-temperature-high,all,3,,endpoints,successful_conditions,417
LLE,binary-temperature-high,all,3,,endpoints,success_fraction,1.0
LLE,binary-temperature-high,all,3,,endpoints,failure_penalized_set_distance,0.05488482157543753
LLE,binary-temperature-high,all,3,,endpoints,observed_coverage_at_0.02,0.2302158273381295
LLE,binary-temperature-high,all,3,,endpoints,matched_endpoint_r2_successful_only,0.9537972746443716
LLE,binary-temperature-high,all,3,,endpoints,matched_endpoint_mae_successful_only,0.05144214931576969
LLE,binary-temperature-high,all,3,,endpoints,matched_endpoint_rmse_successful_only,0.07008068957611004
LLE,binary-temperature-high,all,3,,endpoints,max_equilibrium_rms,3.701299930688204e-15
LLE,binary-temperature-high,all,3,,endpoints,min_grid_tpd,-2.6645352591003757e-15
LLE,binary-temperature-high,all,3,,endpoints,r2_target_met,1.0
LLE,binary-temperature-high,binary,3,,endpoints,conditions,417
LLE,binary-temperature-high,binary,3,,endpoints,successful_conditions,417
LLE,binary-temperature-high,binary,3,,endpoints,success_fraction,1.0
LLE,binary-temperature-high,binary,3,,endpoints,failure_penalized_set_distance,0.05488482157543753
LLE,binary-temperature-high,binary,3,,endpoints,observed_coverage_at_0.02,0.2302158273381295
LLE,binary-temperature-high,binary,3,,endpoints,matched_endpoint_r2_successful_only,0.9537972746443716
LLE,binary-temperature-high,binary,3,,endpoints,matched_endpoint_mae_successful_only,0.05144214931576969
LLE,binary-temperature-high,binary,3,,endpoints,matched_endpoint_rmse_successful_only,0.07008068957611004
LLE,binary-temperature-high,binary,3,,endpoints,max_equilibrium_rms,3.701299930688204e-15
LLE,binary-temperature-high,binary,3,,endpoints,min_grid_tpd,-2.6645352591003757e-15
LLE,binary-temperature-high,binary,3,,endpoints,r2_target_met,1.0
LLE,binary-temperature-high,all,4,,endpoints,conditions,417
LLE,binary-temperature-high,all,4,,endpoints,successful_conditions,417
LLE,binary-temperature-high,all,4,,endpoints,success_fraction,1.0
LLE,binary-temperature-high,all,4,,endpoints,failure_penalized_set_distance,0.04807142686064334
LLE,binary-temperature-high,all,4,,endpoints,observed_coverage_at_0.02,0.2422062350119904
LLE,binary-temperature-high,all,4,,endpoints,matched_endpoint_r2_successful_only,0.9653081387764365
LLE,binary-temperature-high,all,4,,endpoints,matched_endpoint_mae_successful_only,0.04444949934821415
LLE,binary-temperature-high,all,4,,endpoints,matched_endpoint_rmse_successful_only,0.06072651659266053
LLE,binary-temperature-high,all,4,,endpoints,max_equilibrium_rms,1.0171274143920445e-14
LLE,binary-temperature-high,all,4,,endpoints,min_grid_tpd,-2.3314683517128287e-15
LLE,binary-temperature-high,all,4,,endpoints,r2_target_met,1.0
LLE,binary-temperature-high,binary,4,,endpoints,conditions,417
LLE,binary-temperature-high,binary,4,,endpoints,successful_conditions,417
LLE,binary-temperature-high,binary,4,,endpoints,success_fraction,1.0
LLE,binary-temperature-high,binary,4,,endpoints,failure_penalized_set_distance,0.04807142686064334
LLE,binary-temperature-high,binary,4,,endpoints,observed_coverage_at_0.02,0.2422062350119904
LLE,binary-temperature-high,binary,4,,endpoints,matched_endpoint_r2_successful_only,0.9653081387764365
LLE,binary-temperature-high,binary,4,,endpoints,matched_endpoint_mae_successful_only,0.04444949934821415
LLE,binary-temperature-high,binary,4,,endpoints,matched_endpoint_rmse_successful_only,0.06072651659266053
LLE,binary-temperature-high,binary,4,,endpoints,max_equilibrium_rms,1.0171274143920445e-14
LLE,binary-temperature-high,binary,4,,endpoints,min_grid_tpd,-2.3314683517128287e-15
LLE,binary-temperature-high,binary,4,,endpoints,r2_target_met,1.0
LLE,binary-temperature-low,all,0,,endpoints,conditions,413
LLE,binary-temperature-low,all,0,,endpoints,successful_conditions,413
LLE,binary-temperature-low,all,0,,endpoints,success_fraction,1.0
LLE,binary-temperature-low,all,0,,endpoints,failure_penalized_set_distance,0.07761173748363681
LLE,binary-temperature-low,all,0,,endpoints,observed_coverage_at_0.02,0.36561743341404357
LLE,binary-temperature-low,all,0,,endpoints,matched_endpoint_r2_successful_only,0.9269604446970703
LLE,binary-temperature-low,all,0,,endpoints,matched_endpoint_mae_successful_only,0.0718407285053293
LLE,binary-temperature-low,all,0,,endpoints,matched_endpoint_rmse_successful_only,0.10353983735894219
LLE,binary-temperature-low,all,0,,endpoints,max_equilibrium_rms,7.539971148253968e-15
LLE,binary-temperature-low,all,0,,endpoints,min_grid_tpd,-3.3306690738754696e-15
LLE,binary-temperature-low,all,0,,endpoints,r2_target_met,0.0
LLE,binary-temperature-low,binary,0,,endpoints,conditions,413
LLE,binary-temperature-low,binary,0,,endpoints,successful_conditions,413
