record_type,seed,sample_id,system_id,chemical_family,direction,state_unit,target_state,full_predicted_state,pairwise_predicted_state,full_state_abs_error,pairwise_state_abs_error,delta_state_error_pairwise_minus_full,full_y_mae,pairwise_y_mae,delta_y_error_pairwise_minus_full,mean_abs_manybody_delta_log_gamma,selection_rule,alpha_12_full,alpha_12_pairwise,delta_log_alpha_12_full_minus_pairwise,alpha_13_full,alpha_13_pairwise,delta_log_alpha_13_full_minus_pairwise,alpha_23_full,alpha_23_pairwise,delta_log_alpha_23_full_minus_pairwise,x_1,y_true_1,y_full_1,y_pairwise_1,delta_y_1_full_minus_pairwise,gamma_full_1,gamma_pairwise_1,delta_log_gamma_1_full_minus_pairwise,smiles_1,x_2,y_true_2,y_full_2,y_pairwise_2,delta_y_2_full_minus_pairwise,gamma_full_2,gamma_pairwise_2,delta_log_gamma_2_full_minus_pairwise,smiles_2,x_3,y_true_3,y_full_3,y_pairwise_3,delta_y_3_full_minus_pairwise,gamma_full_3,gamma_pairwise_3,delta_log_gamma_3_full_minus_pairwise,smiles_3,temperature_k,name_1,name_2,name_3,manybody_y_l1,third_component_fraction,ab_edge_ratio_x1_over_x1_plus_x2,ternary_x3_zero_minus_binary_log_gamma_1_full,ternary_x3_zero_minus_binary_log_gamma_2_full,ternary_x3_zero_minus_binary_log_alpha_12_full,ternary_x3_zero_minus_binary_log_gamma_1_pairwise,ternary_x3_zero_minus_binary_log_gamma_2_pairwise,ternary_x3_zero_minus_binary_log_alpha_12_pairwise,delta_log_alpha_12_from_true_binary_full,delta_log_alpha_12_from_true_binary_pairwise,delta_log_gamma_1_from_true_binary_full,delta_log_gamma_1_from_true_binary_pairwise,delta_log_gamma_2_from_true_binary_full,delta_log_gamma_2_from_true_binary_pairwise,delta_log_gamma_3_from_true_binary_full,delta_log_gamma_3_from_true_binary_pairwise
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,79.30424499511719,77.22334289550781,,,,,,,0.09385233372449875,most composition-rich held-out eligible ternary in validation-selected seed,0.43612052429125964,0.3659999764450696,0.1752853679658437,2.5105156112248777,2.855926625157502,-0.12890819782976914,5.756472056215932,7.803078713001307,-0.30419356579561274,0.5499999999999999,,0.6674943566322327,0.6653185486793518,0.0021758079528808594,1.1291842460632324,1.1369903087615967,-0.006889231503009796,CCCO,0.05,,0.1391388326883316,0.16525548696517944,-0.02611665427684784,1.9790011644363403,2.419588088989258,-0.20100504159927368,CCCOCCC,0.4000000000000001,,0.19336681067943573,0.16942593455314636,0.023940876126289368,1.1592576503753662,1.2478755712509155,-0.07366272807121277,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.052233338356018066,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,88.28755187988281,88.29887390136719,,,,,,,0.1063741073012352,most composition-rich held-out eligible ternary in validation-selected seed,0.4547497216031655,0.3835680733333674,0.17023009471290207,2.508650008763271,2.711163459098762,-0.07763310012160496,5.516550950090363,7.06827196418517,-0.24786319483450714,0.5499999999999999,,0.6047821640968323,0.5852273106575012,0.019554853439331055,1.1389881372451782,1.1435582637786865,-0.0040044039487838745,CCCO,0.1,,0.24180418252944946,0.27740830183029175,-0.035604119300842285,1.9144080877304077,2.322103500366211,-0.19306498765945435,CCCOCCC,0.3500000000000001,,0.15341371297836304,0.13736440241336823,0.016049310564994812,1.1701922416687012,1.3220994472503662,-0.12205292284488678,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.07120828330516815,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,96.54611206054688,97.96865844726562,,,,,,,0.11577193439006805,most composition-rich held-out eligible ternary in validation-selected seed,0.47528898246015283,0.41318127042473507,0.1400365950630641,2.49214288210828,2.5708198777137627,-0.031081930996114893,5.243426576413889,6.222014553251784,-0.17111852605917877,0.5499999999999999,,0.5578230023384094,0.5341200232505798,0.02370297908782959,1.148820161819458,1.1579893827438354,-0.007949739694595337,CCCO,0.15,,0.32008644938468933,0.35255491733551025,-0.03246846795082092,1.8474899530410767,2.1828789710998535,-0.16681671142578125,CCCOCCC,0.30000000000000004,,0.12209057062864304,0.11332501471042633,0.008765555918216705,1.1881115436553955,1.4118691682815552,-0.17254935204982758,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.06493700295686722,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,104.08539581298828,105.77294921875,,,,,,,0.12679579854011536,most composition-rich held-out eligible ternary in validation-selected seed,0.49785415958210005,0.447433455110551,0.10677935889643064,2.45809826935082,2.367840771548808,0.03740951672249748,4.937386224540442,5.292051241371226,-0.06936984217393305,0.5499999999999999,,0.5221046805381775,0.49883216619491577,0.02327251434326172,1.1592260599136353,1.1676362752914429,-0.007228836417198181,CCCO,0.2,,0.3813490867614746,0.4054088890552521,-0.024059802293777466,1.7797285318374634,2.032566785812378,-0.13283860683441162,CCCOCCC,0.25000000000000006,,0.09654629975557327,0.09575892239809036,0.0007873773574829102,1.215477705001831,1.545669436454773,-0.24031993746757507,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.048119693994522095,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,110.93992614746094,112.16224670410156,,,,,,,0.1389799565076828,most composition-rich held-out eligible ternary in validation-selected seed,0.5226638105680443,0.48928863080829116,0.06598588535359173,2.4039506955053205,2.1666603921310013,0.10392651481570292,4.599420596755389,4.428184624996781,0.037940629462111186,0.5499999999999999,,0.4948199987411499,0.4769115149974823,0.017908483743667603,1.1709975004196167,1.1837583780288696,-0.010838493704795837,CCCO,0.25,,0.4303304851055145,0.4430471658706665,-0.012716680765151978,1.7124634981155396,1.8843590021133423,-0.09565472602844238,CCCOCCC,0.20000000000000007,,0.07484951615333557,0.0800413191318512,-0.005191802978515625,1.2554762363433838,1.712512493133545,-0.3104466199874878,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.035816967487335205,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,117.17130279541016,117.51181030273438,,,,,,,0.15316665172576904,most composition-rich held-out eligible ternary in validation-selected seed,0.5500613770135503,0.537726335611569,0.022680105691990415,2.327499454438855,1.9734796507579864,0.16499619094854312,4.231344994763228,3.6700446306270282,0.14231608525655304,0.5499999999999999,,0.4742031395435333,0.4645613729953766,0.009641766548156738,1.1852405071258545,1.2081007957458496,-0.019103825092315674,CCCO,0.3,,0.4702315926551819,0.47123807668685913,-0.001006484031677246,1.6469601392745972,1.7498773336410522,-0.06061446666717529,CCCOCCC,0.15000000000000008,,0.05556526407599449,0.06420058757066727,-0.008635323494672775,1.3124868869781494,1.9188103675842285,-0.37978166341781616,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.01928357407450676,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,122.86494445800781,122.00184631347656,,,,,,,0.16915182769298553,most composition-rich held-out eligible ternary in validation-selected seed,0.5805685593225243,0.5944223392088375,-0.023582177405747418,2.226910655407669,1.7873072948545214,0.2199050859593128,3.8357410501290166,3.0067969808022132,0.24348726336506044,0.5499999999999999,,0.4591895341873169,0.4603446424007416,-0.0011551082134246826,1.2034852504730225,1.242876648902893,-0.032206833362579346,CCCO,0.35,,0.5033195614814758,0.4928256571292877,0.01049390435218811,1.5844372510910034,1.6285407543182373,-0.02745509147644043,CCCOCCC,0.10000000000000009,,0.037490956485271454,0.046829674392938614,-0.00933871790766716,1.3928875923156738,2.1796679496765137,-0.44779354333877563,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.020987730473279953,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,128.12686157226562,125.9133071899414,,,,,,,0.18636982142925262,most composition-rich held-out eligible ternary in validation-selected seed,0.6149740634625894,0.65872585717859,-0.06872735605405894,2.1008496227791253,1.6128038319181364,0.264367670350416,3.4161597172901357,2.4483687930909355,0.33309502640447486,0.5499999999999999,,0.44926056265830994,0.4628715217113495,-0.01361095905303955,1.2278895378112793,1.2897650003433228,-0.04916316270828247,CCCO,0.39999999999999997,,0.5312987565994263,0.5110377669334412,0.020260989665985107,1.5261255502700806,1.5250061750411987,0.0007337331771850586,CCCOCCC,0.0500000000000001,,0.01944064348936081,0.026090729981660843,-0.006650086492300034,1.5064072608947754,2.506632089614868,-0.5092125535011292,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.04052203521132469,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,82.07894897460938,80.02822875976562,,,,,,,0.0984463021159172,most composition-rich held-out eligible ternary in validation-selected seed,0.42523696563158087,0.3533851214338094,0.18508812194075408,2.446432700594386,2.7179954309387817,-0.10526371176381044,5.7531045001246195,7.691312582462174,-0.2903518337045645,0.6,,0.6971500515937805,0.6894490718841553,0.007700979709625244,1.1188973188400269,1.1192712783813477,-0.0003341659903526306,CCCO,0.05,,0.1366199105978012,0.16258209943771362,-0.025962188839912415,2.0111618041992188,2.466907262802124,-0.20425266027450562,CCCOCCC,0.35000000000000003,,0.16623012721538544,0.1479688584804535,0.018261268734931946,1.178786277770996,1.290768027305603,-0.09075206518173218,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.051924437284469604,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,91.15966796875,91.04415893554688,,,,,,,0.1173848956823349,most composition-rich held-out eligible ternary in validation-selected seed,0.44550103751006626,0.37132619260474814,0.18211867410978166,2.4440102101778023,2.5396083796170794,-0.03836966893906113,5.4859809616550645,6.839292326249451,-0.2204883430488429,0.6,,0.6334356069564819,0.6076359152793884,0.025799691677093506,1.1291130781173706,1.122239351272583,0.006106331944465637,CCCO,0.1,,0.23697496950626373,0.27273228764533997,-0.03575731813907623,1.9372090101242065,2.3539412021636963,-0.19484275579452515,CCCOCCC,0.30000000000000004,,0.12958937883377075,0.1196318045258522,0.009957574307918549,1.1907278299331665,1.3850972652435303,-0.15120559930801392,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.07151458412408829,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,99.4237060546875,100.47456359863281,,,,,,,0.13389135897159576,most composition-rich held-out eligible ternary in validation-selected seed,0.4674860402595703,0.39723288352510155,0.16284677080025045,2.4216803303686065,2.339985213049436,0.034317040470182136,5.180219561260001,5.890713760361608,-0.12852973033006831,0.6,,0.585880696773529,0.5532756447792053,0.03260505199432373,1.1390199661254883,1.127684473991394,0.01000182330608368,CCCO,0.15,,0.3133145272731781,0.3482060432434082,-0.0348915159702301,1.8623034954071045,2.2110986709594727,-0.17167538404464722,CCCOCCC,0.25,,0.10080476850271225,0.09851835668087006,0.0022864118218421936,1.2122511863708496,1.510553240776062,-0.2199968546628952,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.06978297978639603,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,106.91215515136719,108.27784729003906,,,,,,,0.14740252494812012,most composition-rich held-out eligible ternary in validation-selected seed,0.49120217900280677,0.430835325859795,0.13112987038030577,2.3765331670082164,2.136941696064255,0.10626708032843346,4.838197525574569,4.959996471504918,-0.024862790051872308,0.6,,0.5497926473617554,0.5182214379310608,0.03157120943069458,1.149365782737732,1.1382691860198975,0.009701445698738098,CCCO,0.2,,0.37309324741363525,0.40094318985939026,-0.027849942445755005,1.7884868383407593,2.0577821731567383,-0.14025884866714478,CCCOCCC,0.2,,0.07711409777402878,0.08083537220954895,-0.003721274435520172,1.2465004920959473,1.6696053743362427,-0.29224729537963867,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.06314242631196976,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,113.69984436035156,114.72622680664062,,,,,,,0.1584102213382721,most composition-rich held-out eligible ternary in validation-selected seed,0.516774975112229,0.4711235278436409,0.0924872017111743,2.306274026758232,1.9404826529192643,0.1726965145623175,4.462820643080431,4.118840470143708,0.08020931285114341,0.6,,0.5222797989845276,0.4967106282711029,0.025569170713424683,1.1611686944961548,1.1559956073760986,0.004465028643608093,CCCO,0.25,,0.4211050868034363,0.4392961859703064,-0.018191099166870117,1.7174402475357056,1.9111162424087524,-0.10685253143310547,CCCOCCC,0.15000000000000002,,0.05661510303616524,0.0639931783080101,-0.007378075271844864,1.297664761543274,1.8672735691070557,-0.36391308903694153,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.051138345152139664,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,119.887939453125,120.04615783691406,,,,,,,0.17075501382350922,most composition-rich held-out eligible ternary in validation-selected seed,0.5444680390010948,0.5191838406781327,0.047551201360018,2.2092238587483735,1.752986213275821,0.2313205174474059,4.057582264702836,3.3764267604826754,0.1837693160873881,0.6,,0.5015626549720764,0.48587894439697266,0.01568371057510376,1.1757986545562744,1.1832221746444702,-0.006293758749961853,CCCO,0.3,,0.46059879660606384,0.46792569756507874,-0.007326900959014893,1.6506247520446777,1.7750509977340698,-0.07267534732818604,CCCOCCC,0.10000000000000003,,0.03783852607011795,0.04619535431265831,-0.00835682824254036,1.3717384338378906,2.1156768798828125,-0.43329593539237976,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.03136743977665901,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,125.59742736816406,124.52604675292969,,,,,,,0.18588051199913025,most composition-rich held-out eligible ternary in validation-selected seed,0.5747384076957235,0.5751667554543226,-0.0007450140970555186,2.084418615470262,1.5804157873415976,0.2768020059015916,3.6267258070106037,2.7477523211389916,0.27754701999864695,0.6,,0.4866337478160858,0.4838099479675293,0.0028237998485565186,1.1951302289962769,1.222151279449463,-0.02235749363899231,CCCO,0.35,,0.4939110577106476,0.4906793534755707,0.0032317042350769043,1.5893983840942383,1.6549957990646362,-0.04044291377067566,CCCOCCC,0.050000000000000044,,0.019455214962363243,0.025510689243674278,-0.006055474281311035,1.4777752161026,2.4239025115966797,-0.4948410987854004,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.012110978364944458,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,84.80064392089844,82.39460754394531,,,,,,,0.11588482558727264,most composition-rich held-out eligible ternary in validation-selected seed,0.4139969560287801,0.3380307004236117,0.20272190019688496,2.3787769712019577,2.513441988737385,-0.05506664605364198,5.7458803417786255,7.435543533731113,-0.25778854625052694,0.65,,0.7247272729873657,0.7086215615272522,0.016105711460113525,1.109286904335022,1.0933042764663696,0.014512822031974792,CCCO,0.05,,0.13465861976146698,0.1612556278705597,-0.026597008109092712,2.0480215549468994,2.519130229949951,-0.207039475440979,CCCOCCC,0.3,,0.1406140774488449,0.1301228106021881,0.0104912668466568,1.201899766921997,1.363432765007019,-0.12610216438770294,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.05319398641586304,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,93.96119689941406,93.46284484863281,,,,,,,0.13896824419498444,most composition-rich held-out eligible ternary in validation-selected seed,0.43539968446330063,0.35552530831527696,0.2026679866252311,2.368779346770891,2.3182459633313917,0.021563929470093113,5.440470977122523,6.520621483507975,-0.1811040571551379,0.65,,0.6597554087638855,0.6255328059196472,0.03422260284423828,1.118926763534546,1.0947551727294922,0.02183922380208969,CCCO,0.1,,0.23312106728553772,0.2706862986087799,-0.03756523132324219,1.9642707109451294,2.398348093032837,-0.19965910911560059,CCCOCCC,0.24999999999999997,,0.10712356120347977,0.10378085821866989,0.0033427029848098755,1.2174612283706665,1.48019540309906,-0.19540639221668243,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.07513053715229034,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,102.22137451171875,102.92549896240234,,,,,,,0.15737465023994446,most composition-rich held-out eligible ternary in validation-selected seed,0.4581462681963856,0.38105779246666066,0.18423744611521753,2.3327259314336453,2.114988640427231,0.09798806987205488,5.091661972096903,5.550309381515338,-0.08624937624316287,0.65,,0.6113947033882141,0.5710750222206116,0.04031968116760254,1.1280635595321655,1.1006367206573486,0.024613656103610992,CCCO,0.15,,0.3079608380794525,0.34584400057792664,-0.03788316249847412,1.8819894790649414,2.2496702671051025,-0.1784542202949524,CCCOCCC,0.19999999999999998,,0.08064446598291397,0.08308101445436478,-0.0024365484714508057,1.2463726997375488,1.631163477897644,-0.2690560519695282,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.08063939213752747,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,109.67306518554688,110.75660705566406,,,,,,,0.1715029925107956,most composition-rich held-out eligible ternary in validation-selected seed,0.48215446857487243,0.41396540629920947,0.15248212626116664,2.2684008897048176,1.9142461329902771,0.16975124848289913,4.704718171356248,4.624169323962017,0.01726912222173227,0.65,,0.5747478008270264,0.5365285277366638,0.03821927309036255,1.137751579284668,1.1127313375473022,0.022236354649066925,CCCO,0.2,,0.3667818009853363,0.39879104495048523,-0.032009243965148926,1.8036365509033203,2.0935916900634766,-0.1490761637687683,CCCOCCC,0.14999999999999997,,0.05847031995654106,0.06468044221401215,-0.006210122257471085,1.2927237749099731,1.822023868560791,-0.34319648146629333,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.07643863931298256,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,116.43998718261719,117.20819091796875,,,,,,,0.17999184131622314,most composition-rich held-out eligible ternary in validation-selected seed,0.5074752070081039,0.4544070018019321,0.1104545803532615,2.17449467913052,1.7305091235156185,0.2283806498492139,4.284927911947816,3.8082800587432772,0.1179260694959523,0.65,,0.5468514561653137,0.5167120695114136,0.030139386653900146,1.1493219137191772,1.1340558528900146,0.013371661305427551,CCCO,0.25,,0.41445866227149963,0.4373511075973511,-0.02289244532585144,1.7310700416564941,1.9438159465789795,-0.1159132719039917,CCCOCCC,0.09999999999999998,,0.038689907640218735,0.045936863869428635,-0.0072469562292099,1.3622645139694214,2.0541024208068848,-0.410690575838089,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.06027878820896149,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,87.4044189453125,84.64141845703125,,,,,,,0.13225558400154114,most composition-rich held-out eligible ternary in validation-selected seed,0.4002837508773176,0.32239327033441034,0.21640153605015944,2.289186050602855,2.3072487701918263,-0.007859488178684204,5.718908263414531,7.156628200702129,-0.22426102422884364,0.7,,0.7493680119514465,0.7265599370002747,0.022808074951171875,1.0977766513824463,1.069295048713684,0.02628730982542038,CCCO,0.05,,0.13372085988521576,0.1609746515750885,-0.02725379168987274,2.096205234527588,2.5833146572113037,-0.20894461870193481,CCCOCCC,0.25000000000000006,,0.11691118031740189,0.11246541887521744,0.004445761442184448,1.2359787225723267,1.4526623487472534,-0.16153483092784882,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.054507628083229065,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,96.66107177734375,95.81985473632812,,,,,,,0.15643887221813202,most composition-rich held-out eligible ternary in validation-selected seed,0.42172374446136346,0.34007475103630186,0.21518501625727426,2.2616385676803197,2.10516319980767,0.0716965867950754,5.3628437985367485,6.190295496483214,-0.14348842946219875,0.7,,0.6825582981109619,0.6427575945854187,0.03980070352554321,1.1058005094528198,1.070892572402954,0.032077036798000336,CCCO,0.1,,0.2312137335538864,0.27000686526298523,-0.038793131709098816,2.004179000854492,2.4526593685150146,-0.2019384503364563,CCCOCCC,0.20000000000000004,,0.08622802048921585,0.08723553270101547,-0.0010075122117996216,1.2601773738861084,1.5944894552230835,-0.23530112206935883,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.07960134744644165,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,104.96444702148438,105.34327697753906,,,,,,,0.17252987623214722,most composition-rich held-out eligible ternary in validation-selected seed,0.4439887337319128,0.366301034720695,0.19234369306151222,2.2025488154389277,1.9110835274335047,0.14194486917314908,4.96082140851993,5.217248509523618,-0.05039882388836325,0.7,,0.6329403519630432,0.5892311334609985,0.04370921850204468,1.113500714302063,1.0792839527130127,0.03121103346347809,CCCO,0.15,,0.3054809272289276,0.3446996212005615,-0.03921869397163391,1.9169303178787231,2.2948975563049316,-0.1799631118774414,CCCOCCC,0.15000000000000005,,0.061578698456287384,0.06606923788785934,-0.0044905394315719604,1.3029959201812744,1.7701807022094727,-0.30641546845436096,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.08741845190525055,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,112.46470642089844,113.24458312988281,,,,,,,0.18650588393211365,most composition-rich held-out eligible ternary in validation-selected seed,0.4669578363574894,0.3977334940082527,0.16045679947155522,2.1113733639078203,1.7093198474353564,0.21124307777066387,4.521550340342536,4.297651249356155,0.05078627829910887,0.7,,0.5954068303108215,0.5549600720405579,0.04044675827026367,1.1223170757293701,1.0927540063858032,0.026694245636463165,CCCO,0.2,,0.3643074929714203,0.3986589014530182,-0.0343514084815979,1.8370698690414429,2.1399121284484863,-0.1525929570198059,CCCOCCC,0.10000000000000003,,0.040285684168338776,0.04638102650642395,-0.0060953423380851746,1.370025396347046,2.003828763961792,-0.38023045659065247,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.08089350908994675,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,119.33364868164062,119.72882080078125,,,,,,,0.19507329165935516,most composition-rich held-out eligible ternary in validation-selected seed,0.4906578299955816,0.4358053253999463,0.11855135867732114,1.9886440599079134,1.5200744144842477,0.26869373900557425,4.0530160497506404,3.487966589415236,0.1501423803282531,0.7,,0.5669564008712769,0.5357646942138672,0.031191706657409668,1.1339608430862427,1.1153624057769775,0.016537293791770935,CCCO,0.25,,0.412679523229599,0.43905967473983765,-0.026380151510238647,1.766473412513733,1.9933758974075317,-0.12084448337554932,CCCOCCC,0.050000000000000044,,0.020364070311188698,0.025175681337714195,-0.0048116110265254974,1.4696675539016724,2.299919843673706,-0.44783806800842285,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.06238346919417381,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,89.84111785888672,86.87065124511719,,,,,,,0.1369052529335022,most composition-rich held-out eligible ternary in validation-selected seed,0.3814419893518251,0.3086662223770339,0.21169827320241974,2.1559571318472504,2.1261543727382897,0.013919880553481367,5.652123237692879,6.8881990273014235,-0.19777839264893826,0.75,,0.7701408267021179,0.7454869151115417,0.024653911590576172,1.0823496580123901,1.0509767532348633,0.029414311051368713,CCCO,0.05,,0.1346016675233841,0.16101253032684326,-0.026410862803459167,2.168836832046509,2.6519768238067627,-0.20111429691314697,CCCOCCC,0.2,,0.09525741636753082,0.09350050985813141,0.001756906509399414,1.2939144372940063,1.549386739730835,-0.1801871359348297,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.05282168090343475,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,99.29191589355469,98.12385559082031,,,,,,,0.1601739227771759,most composition-rich held-out eligible ternary in validation-selected seed,0.4014340141440033,0.3268679210514572,0.2054869934008624,2.101145271025815,1.9135439492561375,0.09352556961224667,5.234098748473484,5.854180927576854,-0.11196142378861573,0.75,,0.7006093859672546,0.6611875891685486,0.039421796798706055,1.088208556175232,1.052880883216858,0.033002715557813644,CCCO,0.1,,0.23270224034786224,0.2697063088417053,-0.03700406849384308,2.0719809532165527,2.508838176727295,-0.19131463766098022,CCCOCCC,0.15,,0.06668834388256073,0.0691060796380043,-0.002417735755443573,1.3348551988601685,1.7246553897857666,-0.25620442628860474,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.0788436010479927,,,,,,,,,,,,,,,,
simplex_scan,1,,3c_61bfd4ccc52903a74083,alcohol/polyol + alcohol/polyol + ether/carbonyl,isothermal,kPa,,107.78168487548828,107.78321075439453,,,,,,,0.18037602305412292,most composition-rich held-out eligible ternary in validation-selected seed,0.42173576951123415,0.3495363287846203,0.18777147803807537,2.012275833921674,1.6955488534817564,0.17125984145339368,4.771413713031214,4.850851582086997,-0.016511636584681355,0.75,,0.6491438150405884,0.6057581305503845,0.04338568449020386,1.0944808721542358,1.0595717430114746,0.032415349036455154,CCCO,0.15,,0.3078438937664032,0.34660670161247253,-0.038762807846069336,1.9836064577102661,2.3610422611236572,-0.17418652772903442,CCCOCCC,0.1,,0.04301224648952484,0.047635167837142944,-0.004622921347618103,1.4018409252166748,1.9587616920471191,-0.3345261812210083,CCOCCO,366.4,1-丙醇,二丙醚,2-乙氧基乙醇,0.0867714136838913,,,,,,,,,,,,,,,,
